Valor de C,Exactiud media,Desviación
1.0,0.9832884097035042,0.005612038494247135
2.0,0.9832884097035042,0.005612038494247135
3.0,0.9832884097035042,0.005612038494247135
4.0,0.9832884097035042,0.005612038494247135
5.0,0.9832884097035042,0.005612038494247135
6.0,0.9832884097035042,0.005612038494247135
7.0,0.9832884097035042,0.005612038494247135
8.0,0.9832884097035042,0.005612038494247135
9.0,0.9832884097035042,0.005612038494247135
0.0,0.0,0.0
