Valores de C,Exactiud media,Desviación
10.0,0.930188679245283,0.007087975090191227
9.0,0.930188679245283,0.007087975090191227
8.0,0.930188679245283,0.007087975090191227
7.0,0.930188679245283,0.007087975090191227
6.0,0.930188679245283,0.007087975090191227
